,vk,count_members,count_posts_all,count_posts_per_month,likes_overall_all,likes_mean_all,comments_overall_all,comments_mean_all,reposts_overall_all,reposts_mean_all,views_overall_all,views_mean_all,ads_overall_all,ads_mean_all,ogrn,shortName,website,group_id,er_basic,real_readers,real_readers_percentage,er_by_views,ngo_effort,effort_paid_off
2928,https://vk.com/tat_prof_gos,471.0,713.0,10.0,142.0,7.1,3.0,0.15,142.0,7.1,3954.0,197.7,0.0,0.0,1021600001422,ТАТРЕСПРОФСОЮЗ РАБОТНИКОВ ГОСУЧРЕЖДЕНИЙ И ОБЩЕСТВЕННОГО ОБСЛУЖИВАНИЯ,prgu-tatarstan.ru,tat_prof_gos,0.47,0.42,41.97,0.12,723.0,0.0
2929,https://vk.com/tatar_samara,1088.0,11202.0,20.0,12.0,0.6,0.0,0.0,12.0,0.6,584.0,29.2,0.0,0.0,1116300001950,"СРТОО ""ДУСЛЫК"" (""ДРУЖБА"")",tatar-duslyk.ru,tatar_samara,0.05,0.03,2.68,0.73,11222.0,0.0
2930,https://vk.com/tatianinskiyhram,1224.0,1555.0,6.67,370.0,18.5,1.0,0.05,370.0,18.5,10497.0,524.85,0.0,0.0,1155000002761,,tatianinskiy-hram.ru,tatianinskiyhram,0.46,0.43,42.88,0.08,1561.67,0.0
2931,https://vk.com/tatyana.kovylina,,557.0,1.33,257.0,12.85,0.0,0.0,257.0,12.85,5085.0,254.25,,0.0,1154700000938,ЛОАФ СПБ И ЛО,lenoblfermer.ru,tatyana.kovylina,,,,0.11,558.33,
2932,https://vk.com/tavrikapro,65.0,180.0,6.67,59.0,2.95,1.0,0.05,59.0,2.95,771.0,38.55,0.0,0.0,1199204002030,"АНО ""ТАВРИКА-ПРО""", http://tavrika-pro.ru,tavrikapro,0.79,0.59,59.31,0.33,186.67,0.0
2933,https://vk.com/tci,30815.0,4994.0,6.67,790.0,39.5,46.0,2.3,790.0,39.5,59574.0,2978.7,0.0,0.0,1027700286460,"АНО КУЛЬТУРЫ ""ТАЛАНТ КОНЦЕРТ ИНТЕРНЕЙШНЛ""",www.tci.ru,tci,0.1,0.1,9.67,0.03,5000.67,0.0
2934,https://vk.com/tdom_izhevsk,103.0,188.0,4.0,38.0,1.9,0.0,0.0,38.0,1.9,2616.0,130.8,0.0,0.0,1021800005875,"РОО ""РЦПСД""ТЕПЛЫЙ ДОМ""",http://tyoply-dom.ru,tdom_izhevsk,1.35,1.27,126.99,0.06,192.0,0.01
2935,https://vk.com/teamrussia,462925.0,6597.0,20.0,12407.0,620.35,497.0,24.85,12407.0,620.35,780245.0,39012.25,0.0,0.0,1037700085026,РФС,www.rfs.ru,teamrussia,0.09,0.08,8.43,0.03,6617.0,0.0
2936,https://vk.com/teatr_aleko,10497.0,3081.0,6.67,501.0,25.05,24.0,1.2,501.0,25.05,29843.0,1492.15,0.0,0.0,1097800001970,"НП ""АЛЕКО""",teatr-aleko.ru,teatr_aleko,0.15,0.14,14.22,0.04,3087.67,0.0
2937,https://vk.com/teatr_sharmanka,2056.0,2325.0,5.0,109.0,5.45,6.0,0.3,109.0,5.45,3652.0,182.6,0.0,0.0,1126600004948,"НП ""ТЕАТР ШАРМАНКА""",teatrsharmanka.ru,teatr_sharmanka,0.1,0.09,8.88,0.09,2330.0,0.0
2938,https://vk.com/teatr.sdvig,4010.0,1314.0,4.0,402.0,20.1,8.0,0.4,402.0,20.1,19690.0,984.5,0.0,0.0,1171690021425,"АНО ""КАЗАНСКИЙ КАМЕРНЫЙ ТЕАТР ""СДВИГ""",teatr-sdvig.ru,teatr.sdvig,0.26,0.25,24.55,0.05,1318.0,0.0
2939,https://vk.com/teatrminia,,371.0,5.0,824.0,41.2,117.0,5.85,824.0,41.2,10063.0,503.15,0.0,0.0,1152468052087,"НКО ""РЕЗЕРВНЫЙ ФОНД ПОДДЕРЖКИ ГРАЖДАНСКИХ ИНИЦИАТИВ ГОРОДА ЗЕЛЕНОГОРСКА""",фонд-сияние.рф,teatrminia,,,,0.19,376.0,
2940,https://vk.com/teatrsela,745.0,166.0,6.67,819.0,40.95,11.0,0.55,819.0,40.95,10231.0,511.55,0.0,0.0,1204000009245,"АНО ""СЕЛЬСКИЙ ТЕАТР""",teatrsela.ru,teatrsela,0.81,0.69,68.66,0.17,172.67,0.0
2941,https://vk.com/teatrvampuka,2167.0,1177.0,4.0,150.0,7.5,13.0,0.65,150.0,7.5,5590.0,279.5,0.0,0.0,1127800009512,"АНО ""ТЕАТР-КОНЦЕРТ ""ВАМПУКА""",vampuka.com,teatrvampuka,0.14,0.13,12.9,0.07,1181.0,0.0
2942,https://vk.com/techdar,1.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,34.0,34.0,0.0,0.0,1206300004591,"АНО ""ЭКИТ""", http://экит.рф,techdar,39.0,34.0,3400.0,0.15,2.0,19.5
2943,https://vk.com/technicalmuseum,9868.0,859.0,10.0,2460.0,123.0,47.0,2.35,2460.0,123.0,79352.0,3967.6,0.0,0.0,1025002865106,"НЕКОММЕРЧЕСКОЕ УЧРЕЖДЕНИЕ ""МУЗЕЙ ТЕХНИКИ В.ЗАДОРОЖНОГО""",tmuseum.ru,technicalmuseum,0.43,0.4,40.21,0.07,869.0,0.0
2944,https://vk.com/technopark_lb,1315.0,139.0,10.0,91.0,4.55,1.0,0.05,91.0,4.55,2250.0,112.5,0.0,0.0,1152468037215,"АНО ПО ОКАЗАНИЮ УСЛУГ В ОБЛАСТИ КУЛЬТУРЫ ""АЛЬТЕРНАТИВА""",alterpark.ru,technopark_lb,0.1,0.09,8.56,0.17,149.0,0.0
2945,https://vk.com/technoparkmayak,2906.0,425.0,5.0,48.0,2.4,0.0,0.0,48.0,2.4,4385.0,219.25,0.0,0.0,1159204016773,,technoparkmayak.ru,technoparkmayak,0.08,0.08,7.54,0.04,430.0,0.0
2946,https://vk.com/tefi_russia,807.0,1290.0,6.67,147.0,7.35,14.0,0.7,147.0,7.35,3965.0,198.25,0.0,0.0,1027739646362,"ФОНД ""АРТ""",www.tefi.ru,tefi_russia,0.27,0.25,24.57,0.11,1296.67,0.0
2947,https://vk.com/tenfoundation,446.0,478.0,4.0,52.0,2.6,0.0,0.0,52.0,2.6,2205.0,110.25,0.0,0.0,1033801761641,,tenfoundation.ru,tenfoundation,0.27,0.25,24.72,0.08,482.0,0.0
2948,https://vk.com/tenniszvezda,4071.0,1863.0,10.0,875.0,43.75,0.0,0.0,875.0,43.75,49721.0,2486.05,0.0,0.0,1027601129940,"СК ""ЗВЕЗДА""",sk-zvezda.ru,tenniszvezda,0.63,0.61,61.07,0.04,1873.0,0.0
2949,https://vk.com/teorija.ogranichenij,3482.0,1508.0,6.67,69.0,3.45,7.0,0.35,69.0,3.45,4828.0,241.4,0.0,0.0,1047424521540,"ОАНО ДПО ""ШКОЛА БИЗНЕСА ""УПРАВЛЯЙ БУДУЩИМ""",www.u-b-s.ru,teorija.ogranichenij,0.07,0.07,6.93,0.06,1514.67,0.0
2950,https://vk.com/teplitsast,16601.0,13072.0,10.0,95.0,4.75,5.0,0.25,95.0,4.75,13028.0,651.4,0.0,0.0,1205900031611,"БФ ""СВОБОДА УЧИТЬСЯ""",свободаучиться.рф,teplitsast,0.04,0.04,3.92,0.03,13082.0,0.0
2955,https://vk.com/tepliydommag,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,0.0,,0.0,1167400050564,"ЧООО ""ЦЕНТР ПОДДЕРЖКИ СЕМЬИ, МАТЕРИНСТВА И ДЕТСТВА ""ДОМ ДЛЯ МАМЫ""",ddm74.ru,tepliydommag,,,,0.0,19.29,
2956,https://vk.com/teplo_dyshi_72,2097.0,2386.0,10.0,124.0,6.2,3.0,0.15,124.0,6.2,8061.0,403.05,0.0,0.0,1167232064383,"МОО ""ТЕПЛО ДУШИ ДЕТЯМ""",http://teplodushi72.ru,teplo_dyshi_72,0.2,0.19,19.22,0.06,2396.0,0.0
2957,https://vk.com/teplypriem,3043.0,555.0,5.0,8869.0,443.45,402.0,20.1,8869.0,443.45,252222.0,12611.1,0.0,0.0,1175000005070,"АНО ""ТЕПЛЫЙ ПРИЕМ""",teplypriem.ru,teplypriem,4.44,4.14,414.43,0.07,560.0,0.01
2958,https://vk.com/teremkvartet,5324.0,1391.0,2.86,526.0,26.3,33.0,1.65,526.0,26.3,32255.0,1612.75,0.0,0.0,1037858033113,"СПБ РОО ""МУЗЫКАЛЬНОЕ ОБЩЕСТВО ""ДРУЗЬЯ ТЕРЕМ-КВАРТЕТА""",terem-quartet.com,teremkvartet,0.31,0.3,30.29,0.04,1393.86,0.0
2959,https://vk.com/terevinf,1574.0,1000.0,4.0,74.0,3.7,0.0,0.0,74.0,3.7,2386.0,119.3,0.0,0.0,1027739856418,"БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""ТЕРЕВИНФ""",terevinf.ru,terevinf,0.08,0.08,7.58,0.1,1004.0,0.0
2960,https://vk.com/tetramorf,132.0,3.0,1.0,0.0,0.0,1.0,0.33,0.0,0.0,,0.0,0.0,0.0,1097800005885,"АНО ""ТЕТРАМОРФ""",anotetramorf.com,tetramorf,0.01,0.0,0.0,0.0,4.0,0.0
2961,https://vk.com/the_water_of_life12,204.0,75.0,5.0,516.0,25.8,36.0,1.8,516.0,25.8,7807.0,390.35,0.0,0.0,1145476137201,"АНО ЦЕНТР ОКАЗАНИЯ ПОМОЩИ И РЕАБИЛИТАЦИИ НЕЗАЩИЩЕННЫХ СЛОЕВ НАСЕЛЕНИЯ ""ЖИВАЯ ВОДА""",ano-zhv.ru,the_water_of_life12,2.2,1.91,191.35,0.15,80.0,0.03
2962,https://vk.com/theaterbiennale,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,1137799011932,"БФ ""КУЛЬТУРНЫЕ СЕЗОНЫ""",theaterbienalle.ru,theaterbiennale,,,,0.0,0.0,0.0
2963,https://vk.com/theatersamarasquare,7738.0,2083.0,10.0,2012.0,100.6,139.0,6.95,2012.0,100.6,54944.0,2747.2,0.0,0.0,1026300006523,САМАРСКОЕ ОТДЕЛЕНИЕ СТД РФ,std-samara.ru,theatersamarasquare,0.38,0.36,35.5,0.08,2093.0,0.0
2964,https://vk.com/theatre_cxt,7854.0,2162.0,10.0,696.0,34.8,13.0,0.65,696.0,34.8,33416.0,1670.8,0.0,0.0,1167800055653,"АНО ""СХТ""",cxt-videokniga.ru,theatre_cxt,0.22,0.21,21.27,0.05,2172.0,0.0
2965,https://vk.com/theatre_museum,11865.0,5408.0,10.0,489.0,24.45,16.0,0.8,489.0,24.45,33206.0,1660.3,0.0,0.0,1127800006938,,http://www.theatremuseum.ru,theatre_museum,0.14,0.14,13.99,0.04,5418.0,0.0
2966,https://vk.com/theatre_pejo,3310.0,726.0,6.67,2661.0,133.05,182.0,9.1,2661.0,133.05,56832.0,2841.6,0.0,0.0,1127800002109,"АНО ТЕАТР ""СТРАНСТВУЮЩИЕ КУКЛЫ ГОСПОДИНА ПЭЖО""",pejo.ru,theatre_pejo,0.94,0.86,85.85,0.1,732.67,0.0
2967,https://vk.com/tibozh.slipon,1108.0,610.0,5.0,135.0,6.75,24.0,1.2,135.0,6.75,10086.0,504.3,0.0,0.0,1127800005970,"ФОНД ""ТИХВИНСКОЙ ИКОНЫ БОЖИЕЙ МАТЕРИ""",tibozh.ru,tibozh.slipon,0.47,0.46,45.51,0.04,615.0,0.0
2968,https://vk.com/tic.rostov,4399.0,5659.0,10.0,559.0,27.95,11.0,0.55,559.0,27.95,16149.0,807.45,0.0,0.0,1136100002268,АСАНТ,visit-rostov.ru,tic.rostov,0.2,0.18,18.36,0.08,5669.0,0.0
2969,https://vk.com/tildapublishing,,1812.0,6.67,2006.0,100.3,192.0,9.6,2006.0,100.3,282802.0,14140.1,0.0,0.0,1215000039055,"АНО ""ЦЕНТР ТВОРЧЕСКОГО РАЗВИТИЯ И ПРОСВЕЩЕНИЯ""",createdu.ru,tildapublishing,,,,0.02,1818.67,
2972,https://vk.com/timetalantov,5312.0,822.0,5.0,380.0,19.0,12.0,0.6,380.0,19.0,34782.0,1739.1,0.0,0.0,1165300050024,"АНО ""ЦРКИИ ""ВРЕМЯ ТАЛАНТОВ""",time-talantov.ru,timetalantov,0.34,0.33,32.74,0.03,827.0,0.0
3027,https://vk.com/timur_i_dobro,361.0,422.0,3.33,298.0,14.9,3.0,0.15,298.0,14.9,,0.0,0.0,0.0,1115200000552,"ФОНД ""ВОЗРОЖДЕНИЕ ХРИСТИАНСКИХ СВЯТЫНЬ ЗЕМЛИ НИЖЕГОРОДСКОЙ""",возрождение-хс.рф,timur_i_dobro,0.09,0.0,0.0,0.0,425.33,0.0
3028,https://vk.com/tipografiya_puzzle,20.0,8.0,1.6,11.0,1.38,0.0,0.0,11.0,1.38,556.0,69.5,0.0,0.0,1168600050630,"АНДОО ""СЧАСТЬЕ""",puzzletipo.ru,tipografiya_puzzle,3.69,3.48,347.5,0.06,9.6,0.38
3029,https://vk.com/tmeitaganrog,3505.0,1879.0,10.0,370.0,18.5,6.0,0.3,370.0,18.5,28342.0,1417.1,0.0,0.0,1026102579029,"ТАГАНРОГСКИЙ ИНСТИТУТ УПРАВЛЕНИЯ И ЭКОНОМИКИ; ЧОУ ВО ""ТАГАНРОГСКИЙ ИНСТИТУТ УПРАВЛЕНИЯ И ЭКОНОМИКИ""; ТИУИЭ",tmei.ru,tmeitaganrog,0.42,0.4,40.43,0.03,1889.0,0.0
3030,https://vk.com/tmigsu,1721.0,576.0,3.33,628.0,31.4,45.0,2.25,628.0,31.4,19449.0,972.45,0.0,0.0,1037700260256,"ЧУ ""ТМЖ""",tmig.su,tmigsu,0.6,0.57,56.5,0.07,579.33,0.0
3031,https://vk.com/tmtsot,1000.0,1693.0,20.0,101.0,5.05,3.0,0.15,101.0,5.05,5316.0,265.8,0.0,0.0,1057200827419,"АНО ""ТМЦОТ""",тмцот.рф,tmtsot,0.3,0.27,26.58,0.11,1713.0,0.0
3032,https://vk.com/tobolka_ru,6919.0,10441.0,20.0,348.0,17.4,23.0,1.15,348.0,17.4,24410.0,1220.5,0.0,0.0,1047200154517,"АНО""ИИЦ""ТОБОЛЬСКАЯ ПРАВДА""",tobolka.ru,tobolka_ru,0.18,0.18,17.64,0.05,10461.0,0.0
3033,https://vk.com/tobolskmitropol,5097.0,4072.0,10.0,2027.0,101.35,47.0,2.35,2027.0,101.35,46095.0,2304.75,0.0,0.0,1037200000804,,tobolsk-tds.ru,tobolskmitropol,0.49,0.45,45.22,0.09,4082.0,0.0
3034,https://vk.com/todaykhv,463.0,6748.0,10.0,11.0,0.55,7.0,0.35,11.0,0.55,1749.0,87.45,0.0,0.0,1132700002038,"АНО""ЦПСИ ""ОТКРЫТЫЙ РЕГИОН""",todaykhv.ru,todaykhv,0.21,0.19,18.89,0.13,6758.0,0.0
3035,https://vk.com/todes,61628.0,6706.0,20.0,2274.0,113.7,32.0,1.6,2274.0,113.7,85495.0,4274.75,0.0,0.0,1027700591270,"СТУДИЯ ""ТОДЕС""",todes.ru,todes,0.07,0.07,6.94,0.06,6726.0,0.0
3036,https://vk.com/tokrug,1816.0,1136.0,6.67,337.0,16.85,4.0,0.2,337.0,16.85,,0.0,0.0,0.0,1147799013889,"БФ ""ТВОРЧЕСКОЕ ОБЪЕДИНЕНИЕ ""КРУГ""",tokrug.ru,tokrug,0.02,0.0,0.0,0.0,1142.67,0.0
3037,https://vk.com/toksovolakes,2919.0,2079.0,10.0,642.0,32.1,84.0,4.2,642.0,32.1,34769.0,1738.45,0.0,0.0,1114700001976,"РООЗППГБОС ""ТОКСОВСКИЕ ОЗЕРА""",toksovolakes.ru,toksovolakes,0.62,0.6,59.56,0.05,2089.0,0.0
3038,https://vk.com/tomexp,40.0,219.0,3.33,90.0,4.5,4.0,0.2,90.0,4.5,1549.0,77.45,0.0,0.0,1117000000072,"АНО ""ТОМСКИЙ ЦЕНТР ЭКСПЕРТИЗ""",tomexp.ru,tomexp,2.25,1.94,193.62,0.16,222.33,0.01
3039,https://vk.com/toodd_chir,1893.0,947.0,6.67,933.0,46.65,31.0,1.55,933.0,46.65,33896.0,1694.8,0.0,0.0,1037200000166,"ТООДД ""ЧИР""",tooddchir.ru,toodd_chir,0.95,0.9,89.53,0.06,953.67,0.0
3040,https://vk.com/topic-128504651_34690104,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,0.0,,0.0,1097400002908,"АНО ЦЕНТР ИППОТЕРАПИИ ""ДОБРАЯ ЛОШАДКА""",добраялошадка74.рф,topic-128504651_34690104,,,,0.0,19.29,
3041,https://vk.com/topic-187647307_47929015,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,0.0,,0.0,1116900003659,"НП ПО РАЗВИТИЮ КИБЕРСПОРТА ""РУСФРАГ""",rusfrag.ru,topic-187647307_47929015,,,,0.0,19.29,
3042,https://vk.com/topic-31485752_29890096,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,0.0,,0.0,1137800007674,ФОНД ВОССТАНОВЛЕНИЯ ЦЕРКВИ СВЯТОЙ ТРОИЦЫ В ЯЗВИЩАХ,xram-v-yazvichax.ru,topic-31485752_29890096,,,,0.0,19.29,
3043,https://vk.com/topic-60717647_30139926,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,0.0,,0.0,1164827065754,"АНО ДПО ""РЦПКУ""",pp48.ru,topic-60717647_30139926,,,,0.0,19.29,
3044,https://vk.com/topic-88758316_31319416,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,0.0,,0.0,1083300000783,"АНО ДПО ""ЦЕНТР-АВТО""",центр-авто33.рф,topic-88758316_31319416,,,,0.0,19.29,
3045,https://vk.com/toposmemoru,8314.0,6286.0,10.0,469.0,23.45,13.0,0.65,469.0,23.45,28579.0,1428.95,0.0,0.0,1037700033073,"РОО ""ИСТОРИКО-ПРОСВЕТИТЕЛЬСКОЕ, ПРАВОЗАЩИТНОЕ И БЛАГОТВОРИТЕЛЬНОЕ ОБЩЕСТВО ""МОСКОВСКИЙ МЕМОРИАЛ""",www.memo.ru,toposmemoru,0.18,0.17,17.19,0.04,6296.0,0.0
3046,https://vk.com/torok_3d,1503.0,1907.0,5.0,187.0,9.35,333.0,16.65,187.0,9.35,23041.0,1152.05,0.0,0.0,1167700076411,"АНО ""СПК 4 СЕЗОНА""",4sezona3d.ru,torok_3d,0.79,0.77,76.65,0.04,1912.0,0.0
3047,https://vk.com/tos72/,9228.0,29899.0,20.0,321.0,16.05,18.0,0.9,321.0,16.05,26032.0,1301.6,0.0,0.0,1057200569634,"АНО ""ТЮМЕНСКАЯ ОБЛАСТЬ СЕГОДНЯ""",tumentoday.ru,tos72,0.15,0.14,14.1,0.04,29919.0,0.0
3048,https://vk.com/tosnowic,189.0,249.0,3.33,164.0,8.2,6.0,0.3,164.0,8.2,4156.0,207.8,0.0,0.0,1034700003260,"ЛОООСП ""ЦЖИ""",wic-tosno.ru,tosnowic,1.21,1.1,109.95,0.1,252.33,0.0
3049,https://vk.com/tq_store,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,0.0,,0.0,1080200001793,"РОО ""ЦЕНТР РАЗВИТИЯ И ПОДДЕРЖКИ СПОРТА РБ""",avfrb.ru,tq_store,,,,0.0,19.29,
3050,https://vk.com/tradeunion_kr,385.0,246.0,5.0,253.0,12.65,8.0,0.4,253.0,12.65,6401.0,320.05,0.0,0.0,1027800006508,ТО КРАСНОСЕЛЬСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА ПРОФСОЮЗА РАБОТНИКОВ НАРОДНОГО ОБРАЗОВАНИЯ И НАУКИ РФ,krasselorkp.ru,tradeunion_kr,0.91,0.83,83.13,0.1,251.0,0.0
3051,https://vk.com/tradeunionstateduma,72.0,286.0,2.5,49.0,2.45,0.0,0.0,49.0,2.45,1019.0,50.95,0.0,0.0,1027739780221,ПРОФСОЮЗНАЯ ОРГАНИЗАЦИЯ ГОСУДАРСТВЕННОЙ ДУМЫ,profsnews.ru,tradeunionstateduma,0.81,0.71,70.76,0.15,288.5,0.0
3052,https://vk.com/traditioviva,938.0,95.0,2.86,71.0,3.55,0.0,0.0,71.0,3.55,1272.0,63.6,0.0,0.0,1127799018357,"ФОНД ""ЖИВАЯ ТРАДИЦИЯ""",endowmentpstgu.ru,traditioviva,0.08,0.07,6.78,0.16,97.86,0.0
3053,https://vk.com/translationteachers,2958.0,590.0,20.0,383.0,19.15,7.0,0.35,383.0,19.15,20547.0,1027.35,0.0,0.0,1177800002434,АПП,translation-teachers.ru,translationteachers,0.37,0.35,34.73,0.06,610.0,0.0
3054,https://vk.com/trilife_ru,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,0.0,,0.0,1127799022670,"АНО ""СК ""ТРИЛАЙФ""",trilife.ru,trilife_ru,,,,0.0,19.29,
3055,https://vk.com/trinity_averkievo,339.0,576.0,2.5,179.0,8.95,5.0,0.25,179.0,8.95,8277.0,413.85,0.0,0.0,1035000031527,,trinity-averkievo.ru,trinity_averkievo,1.28,1.22,122.08,0.05,578.5,0.0
3056,https://vk.com/trkmillet,12793.0,20179.0,20.0,227.0,11.35,1.0,0.05,227.0,11.35,18390.0,919.5,0.0,0.0,1159102108879,"АНО ""ОКТРК""",trkmillet.ru,trkmillet,0.08,0.07,7.19,0.05,20199.0,0.0
3057,https://vk.com/troeruchitsa_church,331.0,1446.0,6.67,221.0,11.05,7.0,0.35,221.0,11.05,2639.0,131.95,0.0,0.0,1037739652170,,troeruchitsa.ru,troeruchitsa_church,0.49,0.4,39.86,0.22,1452.67,0.0
3058,https://vk.com/troicafond,598.0,1779.0,5.0,154.0,7.7,4.0,0.2,154.0,7.7,3783.0,189.15,0.0,0.0,1125658036052,СВЯТО-ТРОИЦКИЙ БФ,троицафонд.рф,troicafond,0.35,0.32,31.63,0.11,1784.0,0.0
3059,https://vk.com/troicahram56,1108.0,1474.0,10.0,769.0,38.45,14.0,0.7,769.0,38.45,16623.0,831.15,0.0,0.0,1135658000280,,храмсвятойтроицы.рф,troicahram56,0.83,0.75,75.01,0.11,1484.0,0.0
3060,https://vk.com/troick_sobor,7.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,1047417500327,"АНО РЕДАКЦИЯ ГАЗЕТЫ ""ОКТЯБРЬСКАЯ ИСКРА""",redakcia-oi.ru,troick_sobor,0.0,0.0,0.0,0.0,0.0,0.0
3061,https://vk.com/troitsa_horoshevo,458.0,545.0,6.67,326.0,16.3,40.0,2.0,326.0,16.3,4888.0,244.4,0.0,0.0,1037739266883,,troitsa-horoshevo.ru,troitsa_horoshevo,0.62,0.53,53.36,0.17,551.67,0.0
3062,https://vk.com/trokprf,1559.0,1435.0,5.0,153.0,7.65,8.0,0.4,153.0,7.65,5601.0,280.05,0.0,0.0,1021600000531,ТРО ПП КПРФ,tatkprf.ru,trokprf,0.19,0.18,17.96,0.07,1440.0,0.0
3063,https://vk.com/trosobor,1058.0,3044.0,10.0,162.0,8.1,4.0,0.2,162.0,8.1,3570.0,178.5,0.0,0.0,1036405007121,,trsobor.ru,trosobor,0.19,0.17,16.87,0.15,3054.0,0.0
3064,https://vk.com/tscentre_ru,2128.0,623.0,10.0,577.0,28.85,6.0,0.3,577.0,28.85,27855.0,1392.75,0.0,0.0,1047796415699,"АНО ДПО ""ЦЕНТР ПЕРЕВОДОВ И ОБУЧЕНИЯ ТИ ЭС СИ""",tscentre.ru,tscentre_ru,0.69,0.65,65.45,0.05,633.0,0.0
3065,https://vk.com/ttcdeutag,1535.0,104.0,3.33,260.0,13.0,21.0,1.05,260.0,13.0,54807.0,2740.35,0.0,0.0,1057200581283,"АНО ДПО ""ЦЕНТР ПОВЫШЕНИЯ КВАЛИФИКАЦИИ""",centrpk72.ru,ttcdeutag,1.81,1.79,178.52,0.01,107.33,0.02
3067,https://vk.com/ttruu,1235.0,430.0,2.5,437.0,21.85,11.0,0.55,437.0,21.85,15385.0,769.25,0.0,0.0,1137800002207,"АНО ""ТРУ""",anotru.ru,ttruu,0.66,0.62,62.29,0.06,432.5,0.0
3068,https://vk.com/tulanoc,406.0,708.0,6.67,91.0,4.55,1.0,0.05,91.0,4.55,6356.0,317.8,0.0,0.0,1217100004549,"АНО ""НОЦ ТУЛАТЕХ""",tulateh.ru,tulanoc,0.82,0.78,78.28,0.05,714.67,0.0
3069,https://vk.com/turgenevteatr,2295.0,854.0,10.0,624.0,31.2,71.0,3.55,624.0,31.2,24688.0,1234.4,0.0,0.0,1036604791365,"НП ""ЕКАТЕРИНБУРГСКИЙ ТЕАТР ДРАМЫ И КОМЕДИИ""",turgenevteatr.ru,turgenevteatr,0.57,0.54,53.79,0.06,864.0,0.0
3070,https://vk.com/turliga_mabiv,2612.0,761.0,6.67,1041.0,52.05,30.0,1.5,1041.0,52.05,43864.0,2193.2,0.0,0.0,1035700000082,"МЕЖРЕГИОНАЛЬНАЯ АКАДЕМИЯ БЕЗОПАСНОСТИ И ВЫЖИВАНИЯ, МАБВ",nauka-2020.ru,turliga_mabiv,0.88,0.84,83.97,0.05,767.67,0.0
3071,https://vk.com/tuugmk,1347.0,733.0,6.67,269.0,13.45,4.0,0.2,269.0,13.45,10682.0,534.1,0.0,0.0,1146600002196,"НЧОУ ВО ""ТУ УГМК""",eduugmk.com,tuugmk,0.42,0.4,39.65,0.06,739.67,0.0
3072,https://vk.com/tuz_tver,8823.0,4328.0,10.0,2049.0,102.45,98.0,4.9,2049.0,102.45,67118.0,3355.9,0.0,0.0,1086900001682,"БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""СТАРТ""",bfstart.ru,tuz_tver,0.41,0.38,38.04,0.07,4338.0,0.0
3073,https://vk.com/tverbasket,3459.0,2292.0,10.0,2299.0,114.95,70.0,3.5,2299.0,114.95,80851.0,4042.55,0.0,0.0,1106900000195,"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ТОФБ""",tverbasket.ru,tverbasket,1.24,1.17,116.87,0.06,2302.0,0.0
3078,https://vk.com/tvin_magnitogorsk,17759.0,11188.0,10.0,321.0,16.05,17.0,0.85,321.0,16.05,68454.0,3422.7,0.0,0.0,1167400051048,"АНО ""ТК ""ТВ-ИН""",tv-in.ru,tvin_magnitogorsk,0.2,0.19,19.27,0.01,11198.0,0.0
3079,https://vk.com/tvopr_ru,,36.0,4.0,3.0,0.15,0.0,0.0,3.0,0.15,,0.0,0.0,0.0,1194600000616,"АНО ""ТВОРЧЕСКИЕ ПРОЕКТЫ""",твопр.рф,tvopr_ru,,,,0.0,40.0,
3080,https://vk.com/tvor4eskaya_sreda,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,0.0,,0.0,1171690092650,"ФКИ ""ТВОРЧЕСКАЯ СРЕДА""",fci-sreda.ru,tvor4eskaya_sreda,,,,0.0,19.29,
3081,https://vk.com/tvorcentr,720.0,1502.0,3.33,66.0,3.3,4.0,0.2,66.0,3.3,,0.0,0.0,0.0,1135300000110,"ЧУ ""СОЦИАЛЬНО-ПРОСВЕТИТЕЛЬСКИЙ, ТВОРЧЕСКИЙ ЦЕНТР ЕВГЕНИИ ЛИХАЦКОЙ"", ЧУ ""СОЦИАЛЬНЫЙ ЦЕНТР ЕВГЕНИИ ЛИХАЦКОЙ"", ТВОРЧЕСКИЙ ЦЕНТР ЕВГЕНИИ ЛИХАЦКОЙ, ЧУТЦЕЛ",tvorcentr.ru,tvorcentr,0.01,0.0,0.0,0.0,1505.33,0.0
